		V;NFIN
atschan	itschar	V;IND;PRS;3;PL
atschas	itschar	V;IND;PRS;2;SG
atschel	itschar	V;IND;PRS;1;SG
atschi	itschar	V;SBJV;PRS;1;SG
atschien	itschar	V;SBJV;PRS;3;PL
atschies	itschar	V;SBJV;PRS;2;PL
atta	eiver	V.PTCP;PST;FEM;SG
attas	eiver	V.PTCP;PST;FEM;PL
attuna	uttanar	V;IND;PRS;3;SG
attunan	uttanar	V;IND;PRS;3;PL
attunas	uttanar	V;IND;PRS;2;SG
attunel	uttanar	V;IND;PRS;1;SG
attuni	uttanar	V;SBJV;PRS;1;SG
attunien	uttanar	V;SBJV;PRS;1;PL
attunies	uttanar	V;SBJV;PRS;2;PL
au	er	V.PTCP;PST;MASC;SG
aua	uar	V;IMP;2;SG
auan	uar	V;IND;PRS;3;PL
auas	uar	V;IND;PRS;2;SG
auda	udar	V;IND;PRS;3;SG
auda	uder	V;IND;PRS;3;SG
auda	udir	V;IND;PRS;3;SG
audan	udar	V;IND;PRS;3;PL
audan	uder	V;IND;PRS;3;PL
audan	udir	V;IND;PRS;3;PL
audas	udar	V;IND;PRS;2;SG
audas	uder	V;IND;PRS;2;SG
audas	udir	V;IND;PRS;2;SG
audel	udar	V;IND;PRS;1;SG
audel	uder	V;IND;PRS;1;SG
audel	udir	V;IND;PRS;1;SG
audi	udar	V;SBJV;PRS;1;SG
audi	uder	V;SBJV;PRS;1;SG
audi	udir	V;SBJV;PRS;1;SG
audien	udar	V;SBJV;PRS;3;PL
audien	uder	V;SBJV;PRS;3;PL
audien	udir	V;SBJV;PRS;1;PL
audies	udar	V;SBJV;PRS;2;SG
audies	uder	V;SBJV;PRS;2;PL
audies	udir	V;SBJV;PRS;2;PL
auel	uar	V;IND;PRS;1;SG
aui	uar	V;SBJV;PRS;1;SG
auien	uar	V;SBJV;PRS;3;PL
auies	uar	V;SBJV;PRS;2;PL
aula	ular	V;IND;PRS;3;SG
aulan	ular	V;IND;PRS;3;PL
aulas	ular	V;IND;PRS;2;SG
aulel	ular	V;IND;PRS;1;SG
auli	ular	V;SBJV;PRS;1;SG
aulien	ular	V;SBJV;PRS;3;PL
aulies	ular	V;SBJV;PRS;2;PL
aulscha	ulscher	V;IND;PRS;3;SG
aulschan	ulscher	V;IND;PRS;3;PL
aulschas	ulscher	V;IND;PRS;2;SG
aulschel	ulscher	V;IND;PRS;1;SG
aulschi	ulscher	V;SBJV;PRS;1;SG
aulschien	ulscher	V;SBJV;PRS;3;PL
aulschies	ulscher	V;SBJV;PRS;2;PL
aultscha	iltschar	V;IND;PRS;3;SG
aultschan	iltschar	V;IND;PRS;3;PL
aultschas	iltschar	V;IND;PRS;2;SG
aultschel	iltschar	V;IND;PRS;1;SG
aultschi	iltschar	V;SBJV;PRS;1;SG
aultschien	iltschar	V;SBJV;PRS;3;PL
aultschies	iltschar	V;SBJV;PRS;2;PL
aunca	uncar	V;IND;PRS;3;SG
auncan	uncar	V;IND;PRS;3;PL
auncas	uncar	V;IND;PRS;2;SG
auncel	uncar	V;IND;PRS;1;SG
aunchel	uncar	V;IND;PRS;1;SG
aunchi	uncar	V;SBJV;PRS;1;SG
aunchien	uncar	V;SBJV;PRS;3;PL
aunchies	uncar	V;SBJV;PRS;2;PL
aunci	uncar	V;SBJV;PRS;1;SG
auncien	uncar	V;SBJV;PRS;1;PL
auncies	uncar	V;SBJV;PRS;2;PL
aungla	uclar	V;IMP;2;SG
aungla	unglar	V;IND;PRS;3;SG
aunglan	uclar	V;IND;PRS;3;PL
aunglan	unglar	V;IND;PRS;3;PL
aunglas	uclar	V;IND;PRS;2;SG
aunglas	unglar	V;IND;PRS;2;SG
aunglel	uclar	V;IND;PRS;1;SG
aunglel	unglar	V;IND;PRS;1;SG
aungli	uclar	V;SBJV;PRS;3;SG
aungli	unglar	V;SBJV;PRS;1;SG
aunglien	uclar	V;SBJV;PRS;3;PL
aunglien	unglar	V;SBJV;PRS;3;PL
aunglies	uclar	V;SBJV;PRS;2;SG
aunglies	unglar	V;SBJV;PRS;2;SG
aupa	upar	V;IND;PRS;3;SG
aupa	uppar	V;IND;PRS;3;SG
aupan	upar	V;IND;PRS;3;PL
aupan	uppar	V;IND;PRS;3;PL
aupas	upar	V;IND;PRS;2;SG
aupas	uppar	V;IND;PRS;2;SG
aupel	upar	V;IND;PRS;1;SG
aupel	uppar	V;IND;PRS;1;SG
aupi	upar	V;SBJV;PRS;1;SG
aupi	uppar	V;SBJV;PRS;1;SG
aupien	upar	V;SBJV;PRS;1;PL
aupien	uppar	V;SBJV;PRS;3;PL
aupies	upar	V;SBJV;PRS;2;PL
aupies	uppar	V;SBJV;PRS;2;PL
auppa	uppar	V;IND;PRS;3;SG
auppan	uppar	V;IND;PRS;3;PL
auppas	uppar	V;IND;PRS;2;SG
auppel	uppar	V;IND;PRS;1;SG
auppi	uppar	V;SBJV;PRS;1;SG
auppien	uppar	V;SBJV;PRS;1;PL
auppies	uppar	V;SBJV;PRS;2;SG
aus	er	V.PTCP;PST;NEUT
auscha	uschar	V;IND;PRS;3;SG
auschan	uschar	V;IND;PRS;3;PL
auschas	uschar	V;IND;PRS;2;SG
auschel	uschar	V;IND;PRS;1;SG
auschi	uschar	V;SBJV;PRS;3;SG
auschien	uschar	V;SBJV;PRS;1;PL
auschies	uschar	V;SBJV;PRS;2;PL
aussa	ussar	V;IMP;2;SG
aussan	ussar	V;IND;PRS;3;PL
aussas	ussar	V;IND;PRS;2;SG
aussel	ussar	V;IND;PRS;1;SG
aussi	ussar	V;SBJV;PRS;1;SG
aussien	ussar	V;SBJV;PRS;3;PL
aussies	ussar	V;SBJV;PRS;2;PL
auta	utar	V;IND;PRS;3;SG
autan	utar	V;IND;PRS;3;PL
autas	utar	V;IND;PRS;2;SG
autel	utar	V;IND;PRS;1;SG
auti	utar	V;SBJV;PRS;1;SG
autien	utar	V;SBJV;PRS;3;PL
auties	utar	V;SBJV;PRS;2;SG
ava	er	V;IND;PST;3;SG;IPFV
avan	er	V;IND;PST;1;PL;IPFV
avas	er	V;IND;PST;2;SG;IPFV
avel	er	V;IND;PST;1;SG;IPFV
avi	er	V;SBJV;PST;1;SG;IPFV
avien	er	V;SBJV;PST;1;PL;IPFV
avien	iar	V;SBJV;PST;3;PL;IPFV
avies	er	V;SBJV;PST;2;SG;IPFV
avuna	uvanar	V;IND;PRS;3;SG
avunan	uvanar	V;IND;PRS;3;PL
avunas	uvanar	V;IND;PRS;2;SG
avunel	uvanar	V;IND;PRS;1;SG
avuni	uvanar	V;SBJV;PRS;1;SG
avunien	uvanar	V;SBJV;PRS;3;PL
avunies	uvanar	V;SBJV;PRS;2;PL
avura	uvrar	V;IND;PRS;3;SG
avuran	uvrar	V;IND;PRS;3;PL
avuras	uvrar	V;IND;PRS;2;SG
avurel	uvrar	V;IND;PRS;1;SG
avuri	uvrar	V;SBJV;PRS;1;SG
avurien	uvrar	V;SBJV;PRS;3;PL
avuries	uvrar	V;SBJV;PRS;2;PL
ca	her	V;IND;PRS;3;SG
can	her	V;IND;PRS;3;PL
cartess	secrer	V;COND;1;SG
cartessen	secrer	V;COND;1;PL
cartesses	secrer	V;COND;2;PL
cas	her	V;IND;PRS;2;SG
chada	urschar	V.PTCP;PST;FEM;SG
chadas	urschar	V.PTCP;PST;FEM;PL
chai	urschar	V.PTCP;PST;MASC;PL
char	urschar	V;IND;FUT;2;PL
chass	urschar	V;COND;1;SG
chassen	urschar	V;COND;3;PL
chasses	urschar	V;COND;2;PL
chassi	urschar	V;COND;3;SG
chassien	urschar	V;COND;1;PL
chassies	urschar	V;COND;2;PL
chau	urschar	V.PTCP;PST;MASC;SG
chaus	urschar	V.PTCP;PST;NEUT
chava	urschar	V;IND;PST;3;SG;IPFV
chavan	urschar	V;IND;PST;3;PL;IPFV
chavas	urschar	V;IND;PST;2;PL;IPFV
chavel	urschar	V;IND;PST;1;SG;IPFV
chavi	urschar	V;SBJV;PST;1;SG;IPFV
chavien	urschar	V;SBJV;PST;1;PL;IPFV
chavies	urschar	V;SBJV;PST;2;SG;IPFV
chei	urschar	V;IMP;2;PL
cheien	urschar	V;SBJV;PRS;1;PL
cheies	urschar	V;SBJV;PRS;2;PL
chein	urschar	V;IND;PRS;1;PL
cheis	urschar	V;IND;PRS;2;PL
chess	urschar	V;COND;1;SG
chessen	urschar	V;COND;3;PL
chesses	urschar	V;COND;2;SG
chessi	urschar	V;COND;3;SG
chessien	urschar	V;COND;1;PL
chessies	urschar	V;COND;2;PL
cheva	urschar	V;IND;PST;3;SG;IPFV
chevan	urschar	V;IND;PST;3;PL;IPFV
chevas	urschar	V;IND;PST;2;PL;IPFV
chevel	urschar	V;IND;PST;1;SG;IPFV
chevi	urschar	V;SBJV;PST;1;SG;IPFV
chevien	urschar	V;SBJV;PST;3;PL;IPFV
chevies	urschar	V;SBJV;PST;2;SG;IPFV
cogna	hergnar	V;IND;PRS;3;SG
cogna	hignar	V;IND;PRS;3;SG
cognan	hergnar	V;IND;PRS;3;PL
cognan	hignar	V;IND;PRS;3;PL
cognas	hergnar	V;IND;PRS;2;SG
cognas	hignar	V;IND;PRS;2;SG
cognel	hergnar	V;IND;PRS;1;SG
cognel	hignar	V;IND;PRS;1;SG
cogni	hergnar	V;SBJV;PRS;1;SG
cogni	hignar	V;SBJV;PRS;1;SG
cognien	hergnar	V;SBJV;PRS;3;PL
cognien	hignar	V;SBJV;PRS;1;PL
cognies	hergnar	V;SBJV;PRS;2;PL
cognies	hignar	V;SBJV;PRS;2;PL
cuschei	quescher	V;IMP;2;PL
cuscheien	quescher	V;SBJV;PRS;1;PL
cuscheies	quescher	V;SBJV;PRS;2;PL
cuschein	quescher	V;IND;PRS;1;PL
cuscheis	quescher	V;IND;PRS;2;PL
cuschess	quescher	V;COND;1;SG
cuschessen	quescher	V;COND;3;PL
cuschesses	quescher	V;COND;2;PL
cuschessi	quescher	V;COND;1;SG
cuschessien	quescher	V;COND;3;PL
cuschessies	quescher	V;COND;2;PL
cuscheva	quescher	V;IND;PST;3;SG;IPFV
cuschevan	quescher	V;IND;PST;3;PL;IPFV
cuschevas	quescher	V;IND;PST;2;SG;IPFV
cuschevel	quescher	V;IND;PST;1;SG;IPFV
cuschevi	quescher	V;SBJV;PST;3;SG;IPFV
cuschevien	quescher	V;SBJV;PST;3;PL;IPFV
cuschevies	quescher	V;SBJV;PST;2;SG;IPFV
cuschi	quescher	V.PTCP;PST;MASC;PL
cuschida	quescher	V.PTCP;PST;FEM;SG
cuschidas	quescher	V.PTCP;PST;FEM;PL
cuschiu	quescher	V.PTCP;PST;MASC;SG
cuschius	quescher	V.PTCP;PST;NEUT
da	r	V.PTCP;PST;FEM;SG
das	r	V.PTCP;PST;FEM;PL
demascrescha	sedemascrar	V;IND;PRS;3;SG
demascreschan	sedemascrar	V;IND;PRS;3;PL
demascreschas	sedemascrar	V;IND;PRS;2;SG
demascreschel	sedemascrar	V;IND;PRS;1;SG
desta	stadar	V;IMP;2;SG
destan	stadar	V;IND;PRS;3;PL
destas	stadar	V;IND;PRS;2;SG
destel	stadar	V;IND;PRS;1;SG
desti	stadar	V;SBJV;PRS;1;SG
destien	stadar	V;SBJV;PRS;3;PL
desties	stadar	V;SBJV;PRS;2;PL
diadas	giar	V.PTCP;PST;FEM;PL
ea	iar	V;IMP;2;SG
ean	iar	V;IND;PRS;3;PL
eas	iar	V;IND;PRS;2;SG
ebla	iblar	V;IND;PRS;3;SG
eblan	iblar	V;IND;PRS;3;PL
eblas	iblar	V;IND;PRS;2;SG
eblel	iblar	V;IND;PRS;1;SG
ebli	iblar	V;SBJV;PRS;1;SG
eblien	iblar	V;SBJV;PRS;3;PL
eblies	iblar	V;SBJV;PRS;2;PL
ecca	accar	V;IND;PRS;3;SG
eccan	accar	V;IND;PRS;3;PL
eccas	accar	V;IND;PRS;2;SG
echel	accar	V;IND;PRS;1;SG
echi	accar	V;SBJV;PRS;1;SG
echien	accar	V;SBJV;PRS;3;PL
echies	accar	V;SBJV;PRS;2;PL
ecla	iclar	V;IND;PRS;3;SG
eclan	iclar	V;IND;PRS;3;PL
eclas	iclar	V;IND;PRS;2;SG
eclel	iclar	V;IND;PRS;1;SG
ecli	iclar	V;SBJV;PRS;1;SG
eclien	iclar	V;SBJV;PRS;1;PL
eclies	iclar	V;SBJV;PRS;2;PL
eel	iar	V;IND;PRS;1;SG
efla	iflar	V;IND;PRS;3;SG
eflan	iflar	V;IND;PRS;3;PL
eflas	iflar	V;IND;PRS;2;SG
eflel	iflar	V;IND;PRS;1;SG
efli	iflar	V;SBJV;PRS;1;SG
eflien	iflar	V;SBJV;PRS;3;PL
eflies	iflar	V;SBJV;PRS;2;PL
efra	ifrar	V;IND;PRS;3;SG
efran	ifrar	V;IND;PRS;3;PL
efras	ifrar	V;IND;PRS;2;SG
efrel	ifrar	V;IND;PRS;1;SG
efri	ifrar	V;SBJV;PRS;1;SG
efrien	ifrar	V;SBJV;PRS;3;PL
efries	ifrar	V;SBJV;PRS;2;PL
ega	agar	V;IND;PRS;3;SG
egas	agar	V;IND;PRS;2;SG
egei	ar	V;IMP;2;PL
egeien	ar	V;SBJV;PRS;1;PL
egeies	ar	V;SBJV;PRS;2;PL
egein	ar	V;IND;PRS;1;PL
egeis	ar	V;IND;PRS;2;PL
egel	agar	V;IND;PRS;1;SG
egel	ar	V;IND;PRS;1;SG
egel	giar	V;IND;PRS;1;SG
egel	igiar	V;IND;PRS;1;SG
egel	igir	V;IND;PRS;1;SG
eghan	agar	V;IND;PRS;3;PL
eghel	agar	V;IND;PRS;1;SG
eghi	agar	V;SBJV;PRS;1;SG
eghien	agar	V;SBJV;PRS;3;PL
eghies	agar	V;SBJV;PRS;2;PL
egi	agar	V;SBJV;PRS;3;SG
egi	ar	V;SBJV;PRS;1;SG
egi	giar	V;SBJV;PRS;1;SG
egi	igiar	V;SBJV;PRS;1;SG
egi	igir	V;SBJV;PRS;1;SG
egia	agar	V;IND;PRS;3;SG
egia	ar	V;IND;PRS;3;SG
egia	giar	V;IND;PRS;3;SG
egia	igiar	V;IMP;2;SG
egia	igir	V;IND;PRS;3;SG
egiada	ar	V.PTCP;PST;FEM;SG
egiadas	ar	V.PTCP;PST;FEM;PL
egiai	ar	V.PTCP;PST;MASC;PL
egian	agar	V;IND;PRS;3;PL
egian	ar	V;IND;PRS;3;PL
egian	giar	V;IND;PRS;3;PL
egian	igiar	V;IND;PRS;3;PL
egian	igir	V;IND;PRS;3;PL
egiar	ar	V;IND;FUT;1;SG
egias	agar	V;IND;PRS;2;SG
egias	ar	V;IND;PRS;2;SG
egias	giar	V;IND;PRS;2;SG
egias	igiar	V;IND;PRS;2;SG
egias	igir	V;IND;PRS;2;SG
egiass	ar	V;COND;1;SG
egiassen	ar	V;COND;3;PL
egiasses	ar	V;COND;2;SG
egiassi	ar	V;COND;1;SG
egiassien	ar	V;COND;3;PL
egiassies	ar	V;COND;2;SG
egiau	ar	V.PTCP;PST;MASC;SG
egiaus	ar	V.PTCP;PST;NEUT
egiava	ar	V;IND;PST;3;SG;IPFV
egiavan	ar	V;IND;PST;3;PL;IPFV
egiavas	ar	V;IND;PST;2;SG;IPFV
egiavel	ar	V;IND;PST;1;SG;IPFV
egiavi	ar	V;SBJV;PST;1;SG;IPFV
egiavien	ar	V;SBJV;PST;3;PL;IPFV
egiavies	ar	V;SBJV;PST;2;SG;IPFV
egien	agar	V;SBJV;PRS;1;PL
egien	ar	V;SBJV;PRS;3;PL
egien	giar	V;SBJV;PRS;1;PL
egien	igiar	V;SBJV;PRS;1;PL
egien	igir	V;SBJV;PRS;3;PL
egies	agar	V;SBJV;PRS;2;SG
egies	ar	V;SBJV;PRS;2;PL
egies	giar	V;SBJV;PRS;2;PL
egies	igiar	V;SBJV;PRS;2;PL
egies	igir	V;SBJV;PRS;2;PL
egii	igliar	V;SBJV;PRS;3;SG
eglel	iglir	V;IND;PRS;1;SG
egli	aglir	V;SBJV;PRS;1;SG
egli	gliar	V;SBJV;PRS;1;SG
egli	igliar	V;SBJV;PRS;1;SG
egli	iglir	V;SBJV;PRS;1;SG
egli	uler	V;SBJV;PRS;3;SG
eglia	aglir	V;IND;PRS;3;SG
eglia	gliar	V;IND;PRS;3;SG
eglia	igliar	V;IMP;2;SG
eglia	iglir	V;IND;PRS;3;SG
eglian	aglir	V;IND;PRS;3;PL
eglian	gliar	V;IND;PRS;3;PL
eglian	igliar	V;IND;PRS;3;PL
eglian	iglir	V;IND;PRS;3;PL
eglias	aglir	V;IND;PRS;2;SG
eglias	gliar	V;IND;PRS;2;SG
eglias	igliar	V;IND;PRS;2;SG
eglias	iglir	V;IND;PRS;2;SG
eglieies	igliar	V;SBJV;PRS;2;PL
egliel	aglir	V;IND;PRS;1;SG
egliel	gliar	V;IND;PRS;1;SG
egliel	igliar	V;IND;PRS;1;SG
egliel	iglir	V;IND;PRS;1;SG
eglien	aglir	V;SBJV;PRS;1;PL
eglien	gliar	V;SBJV;PRS;3;PL
eglien	igliar	V;SBJV;PRS;1;PL
eglien	iglir	V;SBJV;PRS;3;PL
eglien	uler	V;SBJV;PRS;3;PL
eglies	aglir	V;SBJV;PRS;2;SG
eglies	gliar	V;SBJV;PRS;2;PL
eglies	igliar	V;SBJV;PRS;2;SG
eglies	iglir	V;SBJV;PRS;2;PL
eglies	uler	V;SBJV;PRS;2;PL
egna	ignar	V;IND;PRS;3;SG
egnan	ignar	V;IND;PRS;3;PL
egnas	ignar	V;IND;PRS;2;SG
egnel	ignar	V;IND;PRS;1;SG
egni	ignar	V;SBJV;PRS;1;SG
egnien	ignar	V;SBJV;PRS;3;PL
egnies	ignar	V;SBJV;PRS;2;PL
eha	ihar	V;IND;PRS;3;SG
eha	ihir	V;IMP;2;SG
ehan	ihar	V;IND;PRS;3;PL
ehan	ihir	V;IND;PRS;3;PL
ehas	ihar	V;IND;PRS;2;SG
ehas	ihir	V;IND;PRS;2;SG
ehel	ihar	V;IND;PRS;1;SG
ehel	ihir	V;IND;PRS;1;SG
ehi	ihar	V;SBJV;PRS;1;SG
ehi	ihir	V;SBJV;PRS;1;SG
ehien	ar	V;SBJV;PRS;1;PL
ehien	ihar	V;SBJV;PRS;1;PL
ehien	ihir	V;SBJV;PRS;3;PL
ehies	ihar	V;SBJV;PRS;2;PL
ehies	ihir	V;SBJV;PRS;2;PL
ehschien	ar	V;SBJV;PRS;1;PL
ehschies	ar	V;SBJV;PRS;2;PL
ei	ar	V;IMP;2;PL
ei	iar	V;IMP;2;PL
ei	r	V;IMP;2;PL
ei	uer	V;SBJV;PRS;3;SG
eien	ar	V;SBJV;PRS;1;PL
eien	iar	V;SBJV;PRS;1;PL
eien	r	V;SBJV;PRS;1;PL
eien	uer	V;SBJV;PRS;1;PL
eies	ar	V;SBJV;PRS;2;PL
eies	iar	V;SBJV;PRS;2;PL
eies	r	V;SBJV;PRS;2;PL
eies	uer	V;SBJV;PRS;2;SG
eigi	uer	V;SBJV;PRS;3;SG
eigien	uer	V;SBJV;PRS;1;PL
eigies	uer	V;SBJV;PRS;2;PL
eila	alar	V;IND;PRS;3;SG
eilan	alar	V;IND;PRS;3;PL
eilas	alar	V;IND;PRS;2;SG
eilel	alar	V;IND;PRS;1;SG
eili	alar	V;SBJV;PRS;3;SG
eilien	alar	V;SBJV;PRS;1;PL
eilies	alar	V;SBJV;PRS;2;PL
ein	ar	V;IND;PRS;1;PL
ein	iar	V;IND;PRS;1;PL
ein	lar	V;IND;PRS;1;PL
ein	r	V;IND;PRS;1;PL
ein	uer	V;IND;PRS;1;PL
eina	anar	V;IMP;2;SG
eina	inar	V;IMP;2;SG
einan	anar	V;IND;PRS;3;PL
einan	inar	V;IND;PRS;3;PL
einas	anar	V;IND;PRS;2;SG
einas	inar	V;IND;PRS;2;SG
einel	anar	V;IND;PRS;1;SG
einel	inar	V;IND;PRS;1;SG
eini	anar	V;SBJV;PRS;1;SG
eini	inar	V;SBJV;PRS;3;SG
einien	anar	V;SBJV;PRS;3;PL
einien	inar	V;SBJV;PRS;3;PL
einies	anar	V;SBJV;PRS;2;PL
einies	inar	V;SBJV;PRS;2;SG
eis	ar	V;IND;PRS;2;PL
eis	iar	V;IND;PRS;2;PL
eis	lar	V;IND;PRS;2;PL
eis	r	V;IND;PRS;2;PL
eis	uer	V;IND;PRS;2;PL
eischna	ischnar	V;IND;PRS;3;SG
eischnan	ischnar	V;IND;PRS;3;PL
eischnas	ischnar	V;IND;PRS;2;SG
eischnel	ischnar	V;IND;PRS;1;SG
eischni	ischnar	V;SBJV;PRS;1;SG
eischnien	ischnar	V;SBJV;PRS;3;PL
eischnies	ischnar	V;SBJV;PRS;2;PL
eita	ittar	V;IND;PRS;3;SG
eitan	ittar	V;IND;PRS;3;PL
eitas	ittar	V;IND;PRS;2;SG
eitel	ittar	V;IND;PRS;1;SG
eiti	ittar	V;SBJV;PRS;1;SG
eitien	ittar	V;SBJV;PRS;3;PL
eities	ittar	V;SBJV;PRS;2;PL
eivra	avrar	V;IND;PRS;3;SG
eivran	avrar	V;IND;PRS;3;PL
eivras	avrar	V;IND;PRS;2;SG
eivrel	avrar	V;IND;PRS;1;SG
eivri	avrar	V;SBJV;PRS;1;SG
eivrien	avrar	V;SBJV;PRS;3;PL
eivries	avrar	V;SBJV;PRS;2;PL
el	ar	V;IND;PRS;1;SG
el	iar	V;IND;PRS;1;SG
el	ir	V;IND;PRS;1;SG
el	r	V;IND;PRS;1;SG
ella	illar	V;IND;PRS;3;SG
ellan	illar	V;IND;PRS;3;PL
ellas	illar	V;IND;PRS;2;SG
ellassebaseschan	sebasar	V;IND;PRS;3;PL
ellel	illar	V;IND;PRS;1;SG
elli	illar	V;SBJV;PRS;1;SG
ellien	illar	V;SBJV;PRS;1;PL
ellies	illar	V;SBJV;PRS;2;PL
els	sebasar	V;IND;PRS;3;PL
ema	imar	V;IND;PRS;3;SG
eman	imar	V;IND;PRS;3;PL
emas	imar	V;IND;PRS;2;SG
emel	imar	V;IND;PRS;1;SG
emi	imar	V;SBJV;PRS;1;SG
emien	imar	V;SBJV;PRS;1;PL
emies	imar	V;SBJV;PRS;2;PL
emponescha	imponer	V;IMP;2;SG
en	ar	V;SBJV;PRS;1;PL
en	ir	V;SBJV;PRS;1;PL
en	r	V;SBJV;PRS;3;PL
endra	indrar	V;IMP;2;SG
endran	indrar	V;IND;PRS;3;PL
endras	indrar	V;IND;PRS;2;SG
endrel	indrar	V;IND;PRS;1;SG
endri	indrar	V;SBJV;PRS;1;SG
endrien	indrar	V;SBJV;PRS;3;PL
endries	indrar	V;SBJV;PRS;2;PL
enga	angar	V;IND;PRS;3;SG
engan	angar	V;IND;PRS;3;PL
engas	angar	V;IND;PRS;2;SG
enghel	angar	V;IND;PRS;1;SG
enghescha	angar	V;IND;PRS;3;SG
engheschan	angar	V;IND;PRS;3;PL
engheschas	angar	V;IND;PRS;2;SG
engheschel	angar	V;IND;PRS;1;SG
engheschi	angar	V;SBJV;PRS;1;SG
engheschien	angar	V;SBJV;PRS;3;PL
engheschies	angar	V;SBJV;PRS;2;PL
enghi	angar	V;SBJV;PRS;3;SG
enghien	angar	V;SBJV;PRS;3;PL
enghies	angar	V;SBJV;PRS;2;PL
engla	inglar	V;IND;PRS;3;SG
englan	inglar	V;IND;PRS;3;PL
englas	inglar	V;IND;PRS;2;SG
englel	inglar	V;IND;PRS;1;SG
engli	inglar	V;SBJV;PRS;3;SG
englien	inglar	V;SBJV;PRS;1;PL
englies	inglar	V;SBJV;PRS;2;PL
ensla	inslar	V;IND;PRS;3;SG
enslan	inslar	V;IND;PRS;3;PL
enslas	inslar	V;IND;PRS;2;SG
enslel	inslar	V;IND;PRS;1;SG
ensli	inslar	V;SBJV;PRS;1;SG
enslien	inslar	V;SBJV;PRS;1;PL
enslies	inslar	V;SBJV;PRS;2;SG
enta	intar	V;IND;PRS;3;SG
entan	intar	V;IND;PRS;3;PL
entas	intar	V;IND;PRS;2;SG
entel	intar	V;IND;PRS;1;SG
enti	intar	V;SBJV;PRS;3;SG
entien	intar	V;SBJV;PRS;3;PL
enties	intar	V;SBJV;PRS;2;PL
enzla	inzlar	V;IND;PRS;3;SG
enzlan	inzlar	V;IND;PRS;3;PL
enzlas	inzlar	V;IND;PRS;2;SG
enzlel	inzlar	V;IND;PRS;1;SG
enzli	inzlar	V;SBJV;PRS;1;SG
enzlien	inzlar	V;SBJV;PRS;3;PL
enzlies	inzlar	V;SBJV;PRS;2;PL
epla	iplar	V;IND;PRS;3;SG
eplan	iplar	V;IND;PRS;3;PL
eplas	iplar	V;IND;PRS;2;SG
eplel	iplar	V;IND;PRS;1;SG
epli	iplar	V;SBJV;PRS;1;SG
eplien	iplar	V;SBJV;PRS;3;PL
eplies	iplar	V;SBJV;PRS;2;PL
eppa	ippar	V;IND;PRS;3;SG
eppan	ippar	V;IND;PRS;3;PL
eppas	ippar	V;IND;PRS;2;SG
eppel	ippar	V;IND;PRS;1;SG
eppi	ippar	V;SBJV;PRS;1;SG
eppien	ippar	V;SBJV;PRS;3;PL
eppies	ippar	V;SBJV;PRS;2;PL
era	arar	V;IND;PRS;3;SG
era	irir	V;IMP;2;SG
era	rar	V;IND;PRS;3;SG
eran	arar	V;IND;PRS;3;PL
eran	irir	V;IND;PRS;3;PL
eran	rar	V;IND;PRS;3;PL
eras	arar	V;IND;PRS;2;SG
eras	irir	V;IND;PRS;2;SG
eras	rar	V;IND;PRS;2;SG
erdei	iarder	V;IMP;2;PL
erdeien	iarder	V;SBJV;PRS;1;PL
erdeies	iarder	V;SBJV;PRS;2;PL
erdein	iarder	V;IND;PRS;1;PL
erdeis	iarder	V;IND;PRS;2;PL
erdess	iarder	V;COND;1;SG
erdessen	iarder	V;COND;3;PL
erdesses	iarder	V;COND;2;SG
erdessi	iarder	V;COND;1;SG
erdessien	iarder	V;COND;3;PL
erdessies	iarder	V;COND;2;PL
erdeva	iarder	V;IND;PST;3;SG;IPFV
erdevan	iarder	V;IND;PST;1;PL;IPFV
erdevas	iarder	V;IND;PST;2;SG;IPFV
erdevel	iarder	V;IND;PST;1;SG;IPFV
erdevi	iarder	V;SBJV;PST;3;SG;IPFV
erdevien	iarder	V;SBJV;PST;3;PL;IPFV
erdevies	iarder	V;SBJV;PST;2;PL;IPFV
erdi	iarder	V;IMP;2;PL
erdida	iarder	V.PTCP;PST;FEM;SG
erdidas	iarder	V.PTCP;PST;FEM;PL
erdin	iarder	V;IND;PRS;1;PL
erdis	iarder	V;IND;PRS;2;PL
erdiu	iarder	V.PTCP;PST;MASC;SG
erdius	iarder	V.PTCP;PST;NEUT
erdîen	iarder	V;SBJV;PRS;1;PL
erdîes	iarder	V;SBJV;PRS;2;PL
erel	arar	V;IND;PRS;1;SG
erel	irir	V;IND;PRS;1;SG
erel	rar	V;IND;PRS;1;SG
ergeien	hegiar	V;SBJV;PRS;1;PL
ergeien	hergiar	V;SBJV;PRS;1;PL
ergeies	hegiar	V;SBJV;PRS;2;PL
ergeies	hergiar	V;SBJV;PRS;2;PL
ergnei	hergnar	V;IMP;2;PL
eri	arar	V;SBJV;PRS;1;SG
eri	irir	V;SBJV;PRS;1;SG
eri	rar	V;SBJV;PRS;1;SG
erien	arar	V;SBJV;PRS;3;PL
erien	irir	V;SBJV;PRS;1;PL
erien	rar	V;SBJV;PRS;3;PL
eries	arar	V;SBJV;PRS;2;PL
eries	irir	V;SBJV;PRS;2;SG
eries	rar	V;SBJV;PRS;2;PL
erla	urlir	V;IMP;2;SG
erlan	urlir	V;IND;PRS;3;PL
erlas	urlir	V;IND;PRS;2;SG
erlel	urlir	V;IND;PRS;1;SG
erli	urlir	V;SBJV;PRS;1;SG
erlien	urlir	V;SBJV;PRS;1;PL
